game,date,num_1,num_X,num_2,link
Beni Oulbene - MO Bejaia,2026-01-02T14:00:00Z,1.8,2.92,4.61,https://www.pinnacle.com/en/soccer/leagues/200835
HB Chelghoum Laid - MO Constantine,2026-01-02T14:00:00Z,4.8,3.88,1.53,https://www.pinnacle.com/en/soccer/leagues/200835
Chaouia - Biskra,2026-01-02T14:00:00Z,2.67,2.35,3.19,https://www.pinnacle.com/en/soccer/leagues/200835
Bordj Menaiel - NC Magra,2026-01-02T14:00:00Z,1.64,2.88,6.25,https://www.pinnacle.com/en/soccer/leagues/200835
Beni Oulbene - MO Bejaia,2026-01-02T14:00:00Z,1.8,2.92,4.61,https://www.pinnacle.com/en/soccer/leagues/200835
USM Annaba - CA Batna,2026-01-02T14:00:00Z,2.92,2.74,2.45,https://www.pinnacle.com/en/soccer/leagues/200835
Beni Thour - IB Khemis El Khechna,2026-01-02T14:00:00Z,1.11,7.19,16.28,https://www.pinnacle.com/en/soccer/leagues/200835
USM Annaba - CA Batna,2026-01-02T14:00:00Z,2.92,2.74,2.45,https://www.pinnacle.com/en/soccer/leagues/200835
MSP Batna - Djijel,2026-01-02T14:00:00Z,2.76,2.73,2.59,https://www.pinnacle.com/en/soccer/leagues/200835
Bordj Menaiel - NC Magra,2026-01-02T14:00:00Z,1.64,2.88,6.25,https://www.pinnacle.com/en/soccer/leagues/200835
Havelse - Hoffenheim II,2026-01-18T18:30:00Z,3.83,4.15,1.78,https://www.pinnacle.com/en/soccer/leagues/1844
Stuttgart II - Duisburg,2026-01-18T12:30:00Z,2.48,3.45,2.71,https://www.pinnacle.com/en/soccer/leagues/1844
SC Verl - SV Waldhof Mannheim 07,2026-01-17T13:00:00Z,1.79,3.96,3.87,https://www.pinnacle.com/en/soccer/leagues/1844
1860 Munich - Rot-Weiss Essen,2026-01-17T13:00:00Z,2.46,3.5,2.71,https://www.pinnacle.com/en/soccer/leagues/1844
Schweinfurt 05 - Viktoria Koln,2026-01-18T15:30:00Z,3.56,3.74,1.94,https://www.pinnacle.com/en/soccer/leagues/1844
Jahn Regensburg - Ingolstadt,2026-01-16T18:00:00Z,2.39,3.82,2.61,https://www.pinnacle.com/en/soccer/leagues/1844
Hansa Rostock - Erzgebirge Aue,2026-01-17T13:00:00Z,1.51,4.54,5.36,https://www.pinnacle.com/en/soccer/leagues/1844
Saarbrucken - Energie Cottbus,2026-01-17T13:00:00Z,2.11,3.71,3.13,https://www.pinnacle.com/en/soccer/leagues/1844
SSV Ulm - Wehen Wiesbaden,2026-01-17T13:00:00Z,2.52,3.55,2.61,https://www.pinnacle.com/en/soccer/leagues/1844
Alemannia Aachen - Osnabruck,2026-01-17T15:30:00Z,2.95,3.39,2.34,https://www.pinnacle.com/en/soccer/leagues/1844
Atromitos - Olympiakos,2026-01-10T17:30:00Z,9.43,5.29,1.3,https://www.pinnacle.com/en/soccer/leagues/2081
Levadiakos - Volos,2026-01-11T14:00:00Z,1.6,4.05,5.27,https://www.pinnacle.com/en/soccer/leagues/2081
AE Kifisia - Larissa,2026-01-10T15:00:00Z,1.63,3.95,5.12,https://www.pinnacle.com/en/soccer/leagues/2081
Aris Thessaloniki - AEK Athens,2026-01-11T17:30:00Z,4.52,3.5,1.81,https://www.pinnacle.com/en/soccer/leagues/2081
OFI Crete - Asteras Tripolis,2026-01-11T15:30:00Z,2.81,2.8,2.94,https://www.pinnacle.com/en/soccer/leagues/2081
Panathinaikos - Panserraikos,2026-01-11T19:00:00Z,1.12,9.34,16.34,https://www.pinnacle.com/en/soccer/leagues/2081
Panetolikos - PAOK,2026-01-10T17:30:00Z,8.25,4.88,1.36,https://www.pinnacle.com/en/soccer/leagues/2081
